0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,forehand,topspin,bad form
-4,-2.28,-1.6,-1.52,-0.92,-0.84,-0.37,-0.19,-0.15,0.08,1.53,2.76,1.46,0.87,1.09,0.56,0.88,0.77,0.77,1.07,-1.97,-3.95,-2.17,-1.49,-1.48,-1,-1.26,-1.18,-0.68,-0.8,9.83,109.19,-23.32,37.48,41.02,-7.2,-25.39,2.01,-34.61,-10.31,1023.07,657.29,351.26,279.6,168.33,80.38,59.69,-62.07,-102.29,-111.15,210.27,114.81,-14.89,-9.16,-8.3,-16.72,14.28,-17.09,-10.86,-9.95,0,0,1
-4,-3.89,-2.11,-1.35,-1.1,-0.46,-0.41,-0.21,-0.14,-0.13,1.06,1.68,0.81,0.74,0.5,0.98,0.63,0.66,0.78,0.91,-2.26,-3.35,-3.6,-1.97,-1.73,-2.43,-1.59,-1.06,-0.88,-0.5,-72.94,146.12,-64.27,-209.66,-29.24,53.1,1.22,-22.52,36.5,17.46,946.29,778.02,416.69,252.87,152.83,50.66,-75.2,-120.12,-180.73,-186.46,117.55,93.87,32.59,-32.96,-20.39,0,-30.76,-10.19,11.78,7.08,0,0,1
-3.82,-4,-4,-4,-1.29,-0.08,-0.04,0.15,0.21,0.2,1.14,1.54,2.09,0.07,-0.2,0.04,-0.46,0.55,0.66,0.52,2.64,3.24,0.9,-3.71,-4,-3.03,-1.06,-1.03,-1.87,-1.31,75.68,33.08,70.68,-75.62,-390.2,-21.3,163.88,-131.41,-44.19,46.51,0.31,327.88,868.71,938.6,344.06,117.43,-10.13,108.03,37.9,-17.94,-57.92,9.95,24.11,-10.68,-58.78,-24.23,17.58,4.88,-14.4,-5.74,0,0,1
-2.89,-3.33,-2.38,-1.29,-1.25,-0.87,-0.49,-0.37,-0.35,-0.21,-0.61,0.36,0.25,0.43,-0.43,0.82,0.99,0.27,0.4,0.54,4,0.5,-2.74,-4,-3.74,-2.66,-1.29,-1.57,-1.57,-1.38,67.38,-143.31,-56.03,-348.51,-282.84,188.72,132.39,-138.12,-42.97,83.98,372.86,642.03,622.5,417.72,295.04,97.78,73.3,67.93,18.43,-27.95,122.19,188.05,40.22,-6.65,-33.57,110.17,38.51,-40.04,-12.57,8.12,0,0,1
-4,-4,-2.44,-1.17,-0.54,0.18,0.5,0.51,0.71,1.01,3.14,3.79,2.39,-0.32,-0.76,-0.23,0.55,0.01,-0.08,-0.16,3.7,1.32,-2.01,-2.42,-1.83,-1.24,-1.92,-0.96,-0.98,-0.99,-104.8,36.87,172.91,237.79,180.97,181.21,15.5,47.3,-1.71,-6.53,-31.31,338.68,335.88,282.78,206.05,188.42,172.85,89.97,89.29,41.99,-81.24,-111.15,-328.98,-237.55,-49.5,39.12,-13.18,-73.55,-71.04,-34.55,0,0,1
-2.1,-3.07,-4,-4,-4,-1.37,-0.76,0.04,0.1,0.08,2.07,3.01,3.65,2.98,2.19,1.63,0.57,1.28,0.96,0.72,3.62,4,1.95,-1.41,-4,-3.4,-2.39,-1.26,-0.52,-0.39,-202.58,-55.18,426.39,367.49,322.45,207.4,-25.7,-26.31,-54.38,-28.32,1.34,350.28,783.87,940.31,782.29,159.91,84.78,-62.19,-85.69,-73.36,-0.18,-105.04,-241.94,-288.88,-6.53,-16.42,18.19,67.75,-13.79,-11.6,0,0,1
-3.21,-4,-3.98,-1.22,-0.94,-0.4,-0.17,-0.31,0.02,0.06,2.31,2.21,1.39,1.97,1.09,0.81,0.98,0.99,1.43,1.36,1.85,-1.41,-2.77,-3.14,-1.57,-1.94,-1.52,-0.28,-0.3,-0.58,292.48,527.1,317.14,-210.02,10.56,156.98,-68.3,-85.82,17.82,-22.52,572.2,820.86,651.25,356.93,93.75,3.36,-62.87,-148.13,-136.78,-102.17,-244.69,-231.2,22.64,69.27,-81.54,-23.74,-1.77,40.16,42.42,-23.56,0,0,1
-1.85,-2.42,-4,-4,-4,-2.25,-1.06,-0.62,-0.39,-0.28,2.49,4,4,1.94,1.92,1.04,0.28,0.16,0.3,0.33,3.28,4,1.94,-1.44,-2.83,-4,-3.14,-1.61,-1.23,-1.05,-112.79,120.91,254.09,268.01,484.07,20.32,-180.24,-62.74,-111.94,-156.98,64.09,339.29,737.37,873.17,574.28,487.06,149.96,-83.92,-106.75,-135.86,28.87,-64.94,-490.66,-550.29,-250.24,-44.13,-0.61,30.09,62.5,129.52,0,0,1
-3.24,-2.09,-1.09,-0.56,-0.37,-0.35,-0.35,-0.25,-0.21,-0.33,3.81,0.4,-0.21,0.7,0.94,1.02,0.94,1.04,0.99,0.7,-3.99,-3.28,-1.98,-0.74,-0.64,-0.57,-0.24,-0.58,-0.69,-0.74,-184.33,-10.13,-114.81,-126.46,8.61,31.68,-9.7,-28.93,-57.56,-30.94,317.14,136.54,-59.2,-112.3,-151.55,-151,-149.11,-119.81,-139.16,-163.15,50.48,-185.24,-2.56,92.96,70.68,44.68,36.5,47.49,26.67,12.15,0,0,1
-2.81,-4,-4,-4,-3.99,-2.03,-0.93,-0.28,0.19,0.41,2.75,4,3.71,3.01,1.67,0.16,-0.02,-0.57,-0.35,-0.03,1.94,2.98,0.7,-2.1,-4,-3.21,-3.23,-2.41,-1.22,-0.9,61.65,160.03,184.2,226.2,338.99,92.59,35.03,-8.24,-14.83,-45.35,87.71,405.52,898.19,1104,631.16,179.2,212.77,56.21,-42.97,-23.38,10.56,-98.75,-343.87,-479.86,-379.33,-191.77,-130.19,-85.39,-17.88,20.81,0,0,1
-4,-4,-2.18,-0.89,-0.38,-0.12,0.33,0.56,0.58,0.39,2.17,2.4,1.62,0.78,-0.23,-0.43,0.24,0.74,0.86,0.75,-1.72,-3.13,-2.56,-2.63,-1.81,-1.11,-0.67,-0.3,-0.39,-0.34,283.63,548.16,-121.22,-121.22,-15.63,-6.1,-54.02,-62.62,-72.08,-85.33,941.65,596.44,395.51,232.54,6.77,-64.33,-82.03,-93.87,-80.14,-116.27,-340.09,-232.3,34.42,-27.77,-102.42,-4.09,65.06,70.92,66.77,64.21,0,0,1
-3.04,-4,-4,-4,-4,-2.59,-1.04,-0.27,0.09,0.44,2.56,4,3.51,2.64,2.84,1.83,0.5,0.1,0.42,0.69,2.58,4,1.17,-4,-2.87,-2.91,-3.54,-1.82,-0.34,-0.63,5.37,83.01,217.83,727.42,359.8,-71.41,-6.04,7.08,-18.98,-27.47,41.5,493.23,1269.78,1025.57,451.66,529.91,342.77,-127.93,-157.17,-85.08,27.1,-168.27,-660.64,-481.69,-139.89,-27.95,-43.09,-41.38,40.95,75.07,0,0,1
-4,-4,-1.44,-0.16,0.11,0.47,0.56,0.51,0.48,0.37,2.18,0.8,0.07,0.14,0.46,0.63,0.67,0.76,0.31,0.39,-4,-2.28,-4,-2.72,-0.95,-0.5,-0.67,-0.46,-0.69,-1.13,608.03,-56.34,160.95,20.08,-111.02,-46.2,-24.6,-26.43,6.1,-10.74,456.42,642.82,350.71,-20.45,-116.21,-93.75,-94.3,-85.94,-26.06,-32.78,-536.74,-48.52,-4.88,45.65,68.79,76.05,64.64,31.13,-1.4,26.25,0,0,1
-4,-4,-4,-2.15,-0.78,-0.12,-0.07,0.02,0.21,0.43,3.28,3.53,4,2.88,1.58,1.23,0.92,0.59,0.66,1.01,1.9,-1.44,-4,-2.62,-2.66,-1.4,-0.3,-0.02,0.02,0.26,240.72,463.2,773.38,87.71,-123.54,-47.73,-101.2,-14.4,-38.88,-99.55,1047.97,1158.26,613.16,364.81,275.82,-60.49,-136.6,-126.04,-104.06,-70.37,-176.27,-194.7,59.63,70.13,66.41,-8.97,-35.28,-28.99,22.52,18.13,0,0,1
-4,-4,-4,-4,-2.58,-1.54,-0.26,0.11,0.13,0.29,3.87,2.93,0.8,0.82,0.9,-0.61,0.39,1.09,0.59,0.66,3.26,2.45,-1.93,-4,-3.05,-3.55,-2.82,-0.82,-0.09,-0.4,40.59,122.07,171.08,412.35,-113.22,-12.51,-10.56,-146.61,2.99,-70.31,432.07,999.33,1302.86,649.84,362.67,291.81,-7.51,-131.9,-101.75,-39.92,-246.7,-595.46,-723.39,-165.95,-91.92,-139.89,51.27,38.7,-3.36,38.21,0,0,1
-4,-4,-0.08,-1.65,-0.82,-0.23,-0.34,-0.7,-0.83,-0.81,3.41,4,4,0.86,2.03,2.52,1.8,1.36,1.14,1.25,0.92,0.87,-2.9,-0.84,-0.27,0.45,-0.15,-0.74,-0.55,-0.68,375,448.3,535.71,-116.7,95.09,0.18,99.43,69.03,0.67,33.45,-71.35,301.09,84.47,-41.26,-149.54,-117.68,-41.14,-38.88,-25.7,-18.13,991.64,758.91,306.27,-15.69,128.3,80.81,-59.27,-116.76,-92.22,-129.76,1,0,0
-4,-4,-1.75,-2.02,-0.42,-0.1,-0.68,-0.87,-1.06,-1.21,2.41,4,4,0.39,3.04,2.78,1.83,1.61,2.03,1.98,1.96,4,-2.75,-1.85,-0.21,-0.34,-0.73,-0.7,-0.45,-0.72,282.53,209.66,501.4,45.17,118.04,41.87,112.98,88.5,19.17,78,-113.83,278.56,22.34,14.59,-85.39,-28.44,-38.64,-56.4,-57.68,-83.56,1047,893.25,9.64,30.21,158.45,2.01,-124.21,-135.99,-150.27,-253.11,1,0,0
-4,-4,-3.87,-1.66,-1.58,-0.49,-0.65,-0.6,-0.53,-0.62,3.09,4,4,0.56,2.84,2.79,1.45,1.59,1.63,1.44,-1.19,-1.49,-2.23,-3.58,-0.81,0.8,-0.22,-0.71,-0.56,-0.17,113.22,805.54,715.76,-55.85,84.11,-8.79,140.62,67.26,60.67,52.73,1082.95,255.86,-72.75,119.32,-192.2,-89.42,33.57,48.58,-21.67,-53.53,826.72,566.77,742.55,37.05,310,175.35,59.75,49.62,10.44,-55.66,1,0,0
-4,-4,-4,-1.11,-0.63,-0.2,-0.1,-0.48,-0.49,-0.56,0.29,4,4,4,0.88,1.88,2.04,1.57,1.74,1.69,3.25,0.01,-0.77,-2.81,-1.2,-0.44,-0.48,-1.03,-0.72,-0.48,514.16,315.49,802.98,223.08,-184.14,211.55,35.28,93.93,44.62,-3.42,332.58,417.18,43.33,-4.52,1.95,-54.75,34.61,-13.49,-16.17,7.87,938.78,928.96,615.84,94.97,66.22,94.12,71.53,-20.02,-33.81,-80.38,1,0,0
-4,-4,-1.96,-0.33,-0.55,-0.21,0.09,-0.23,-0.38,-0.33,1.78,4,4,3.09,1.74,2.04,2.64,1.61,1.34,1.71,2.33,4,-1.17,-0.14,-1.24,-1.08,-0.21,-0.93,-0.81,-0.51,583.8,295.84,872.74,240.36,15.5,96.92,-145.2,-29.11,-26.37,-68.48,238.34,156.01,67.14,-185.85,55.6,-87.71,-34.55,13.79,-23.44,-15.5,819.64,853.33,54.44,41.75,156.62,95.03,87.71,-65.25,-60.06,-31.98,1,0,0
-4,-4,-4,-2.15,-2.24,-0.67,-0.06,-0.93,-0.46,-0.54,0.71,3.14,4,1.72,0.86,4,3.95,0.22,1.7,1.59,-2.67,-0.78,-1.37,-3.03,-0.9,0.64,-0.87,-0.58,-0.83,-0.18,55.36,794.37,732.36,-250.12,218.44,-9.7,66.22,65.37,87.52,81.54,1030.15,125.06,10.86,228.82,-195.19,-144.84,109.62,78.74,-14.47,-88.26,436.28,615.97,920.9,-67.44,277.59,374.82,-7.02,35.95,74.46,-40.95,1,0,0
-4,-4,-4,-1.23,-1.84,-0.93,-0.27,-0.24,-0.28,-0.22,-0.82,1.15,4,4,2.21,3.31,2.83,1.75,1.37,1.52,-2.69,-1.99,-2.25,-3,-2.24,-0.98,-0.03,0.14,-0.51,-0.47,252.2,559.27,596.92,243.96,-38.76,95.64,6.65,16.11,104.19,77.64,851.99,272.28,193.79,-26.67,-34,-182.8,-153.93,-6.65,33.02,-13.24,9.03,481.45,719.6,406.07,252.87,282.41,163.51,56.58,47.3,4.03,1,0,0
-4,-4,-4,-0.88,-1.6,-0.49,-0.22,-0.26,-0.48,-0.56,1.02,3.96,4,4,1.3,2.04,2.73,1.99,1.22,1.3,3.41,3.57,3.01,-3.66,-0.77,-1.09,0,-0.16,-0.46,-0.19,485.53,509.03,301.64,782.9,-44.19,128.72,140.62,37.6,64.64,12.94,-59.2,143.49,77.58,1.71,-152.47,-23.68,-71.29,25.33,47.18,50.11,703.92,975.71,935.61,-87.77,91.61,241.64,169.92,-0.98,-29.54,-10.62,1,0,0
-4,-4,-4,-4,-2.53,-1.89,0.48,-0.18,-0.33,-0.52,-1.18,-0.82,4,4,4,1.08,3.85,1.28,1.52,1.28,2.49,4,4,3.41,-3.77,-0.96,-1.69,0.02,-0.33,-0.67,213.68,636.72,621.58,541.81,1097.78,-224.98,-172.85,149.9,162.35,85.14,455.02,287.66,230.71,286.19,38.7,-37.41,56.21,-66.89,-19.35,53.34,133.67,541.38,1201.11,872.99,189.64,48.4,78.67,68.85,-24.78,-51.27,1,0,0
-4,-4,-2.41,-2.35,-0.78,-0.48,-0.59,-0.48,-0.59,-0.79,4,4,3.29,2.7,4,2.37,1.63,1.87,1.77,1.57,-2.53,1.82,-2.46,-1.49,0.58,0.03,-0.41,-0.37,0.08,-0.12,853.7,113.59,173.77,167.6,-60.55,97.41,103.45,45.23,38.09,28.26,1.59,-231.45,386.41,-177.37,-189.94,-29.91,-6.35,-26.79,-21.73,20.57,856.02,1089.54,61.1,349.12,301.27,14.22,1.59,-2.08,-78.37,-128.85,1,0,0
-2.38,-0.76,-0.91,-0.5,-0.62,-0.68,-0.65,-0.71,-0.82,-0.88,4,3.32,2.15,2.72,1.73,1.19,1.29,1.39,1.16,1.31,-1.53,-1.11,-0.93,-0.94,-0.88,-1.07,-0.95,-0.55,-0.53,-0.69,561.83,-118.59,200.99,-6.65,10.74,36.5,-0.37,-8.12,8.85,86.3,-185.55,102.36,-9.95,60.49,49.74,44.37,-2.32,-31.19,-5.92,-28.38,457.52,235.6,103.33,115.17,-8.18,-35.46,-25.39,-75.5,-127.62,-149.66,1,0,0
-3.94,-0.57,-0.9,0.1,0.05,-0.29,-0.2,-0.32,-0.39,-0.44,4,4,1.23,2.77,1.95,1.18,1.32,1.35,1.25,1.48,-3.01,-2.31,-1.35,-1.26,-0.96,-1.1,-1.25,-1.07,-0.86,-0.55,824.58,336.49,21.67,170.29,9.89,-4.33,12.08,-34.24,-40.16,-47,-37.11,-120.85,85.51,-12.21,20.81,54.75,24.96,-11.05,-47.12,-40.34,419.19,203.06,194.4,122.56,24.78,-2.08,-10.31,-37.05,-52.92,-73.91,1,0,0
-4,-1.41,-2.35,-1.11,-0.23,-0.63,-0.45,-0.41,-0.42,-0.58,4,4,0.79,3.34,2.83,1.13,1.33,1.41,1.21,1.1,-1.58,-2.54,-1.46,0.41,0.54,-0.5,-0.7,0.1,0.05,-0.28,748.6,867.31,-198.85,226.14,-0.85,77.88,122.99,8.24,51.27,80.63,338.56,-86.67,-117.25,-215.7,-26.18,40.28,-48.52,-66.77,-5.49,20.45,758.67,468.57,192.26,336.55,129.39,23.44,40.83,25.09,-22.03,-67.14,1,0,0
-4,-4,-4,-3.26,-2.45,-1.07,-1.11,-0.56,-0.76,-0.89,2.6,4,4,0.07,3.7,3.44,2.24,3.06,1.31,1.05,-0.67,1.98,-0.84,-2.47,-0.12,1.01,-0.44,-0.58,0.42,-0.16,286.07,374.51,707.34,66.28,149.9,2.14,226.26,17.82,-37.23,37.9,818.18,127.01,125.98,67.63,-174.68,-41.69,17.88,-5.8,-39,-10.99,984.37,964.9,868.23,99.43,324.4,194.52,48.89,83.98,-33.02,-53.65,1,0,0
-4,-4,-4,-4,-1.96,-0.89,-0.94,0.12,-0.1,-0.17,-1.96,-0.51,2.9,4,4,2.95,0.97,2.5,1.77,1.36,1.58,1.54,1.41,0.62,1.73,-2.55,-1.11,-0.06,-0.69,-0.91,177.67,462.1,353.58,669.01,362.92,134.64,168.46,7.75,44.68,63.17,319.76,347.84,271,-15.87,-144.59,119.02,-139.95,-50.11,-13.31,-31.68,289.12,514.34,704.71,399.17,447.39,70.01,56.09,162.78,43.7,26.12,1,0,0
-4,-4,-4,0.14,-1.01,-0.16,0.98,-0.22,-0.38,-0.55,-2.23,-1.11,4,4,0.92,3.81,4,1.74,1.65,1.68,-1.04,-4,-2.3,0.33,-2.29,-0.71,-0.47,-1.06,-0.76,-0.47,-291.99,-67.99,371.89,184.2,-370.18,221.19,12.45,-13.49,66.77,48.83,768.43,702.03,107.36,-125.31,323.24,-115.42,19.23,62.26,-50.29,-54.38,371.46,549.68,844.6,266.36,103.52,225.83,126.4,-71.9,-23.5,-75.93,1,0,0
-4,-4,-3.79,-1.55,-1.14,-0.47,-0.15,-0.04,-0.1,-0.24,-0.57,3.33,4,3.35,2.31,2.86,2.37,2.28,1.97,1.65,-2.89,-1.56,-1.85,-3.05,-2.56,-1.04,-0.59,-0.83,-0.75,-0.58,83.86,131.35,123.35,28.14,49.07,-11.78,54.08,69.58,35.77,17.7,541.5,177.25,247.19,145.45,3.85,-63.72,-48.28,-5.86,-25.82,-29.48,477.42,656.07,564.09,320.25,235.47,214.78,132.93,60.36,11.72,-41.63,1,0,0
-4,-4,-4,-4,-1.38,-0.93,-0.46,-0.17,-0.32,-0.54,1.93,2.46,4,4,4,2.21,2.07,2.46,1.62,1.07,2.58,0.99,1.21,-2.94,-3.57,-0.69,-0.87,-1.02,-0.67,-0.81,257.02,465.52,480.96,818.12,518.98,-277.71,163.88,4.58,62.62,61.04,730.65,733.09,320.07,286.07,-107.42,7.02,-11.6,20.26,5.62,17.52,564.82,624.39,936.34,708.5,315.8,122.19,124.69,110.96,-35.58,-62.07,1,0,0
-4,-4,-3.96,-1.57,-0.11,-0.4,0.04,0.28,-0.05,-0.01,-1.37,0.39,4,4,4,1.03,0.9,1.18,0.35,0.65,1.91,0.18,1,-1.43,-1.05,-2.01,-1.31,-0.67,-1.11,-0.95,364.56,597.96,503.66,397.22,198.49,49.74,-14.53,-36.56,34.61,20.45,309.02,311.28,61.65,8.24,-137.94,-24.23,-101.93,-20.63,0.92,23.38,315.86,627.93,560.91,409.97,184.14,47.79,87.52,56.52,-10.13,38.39,1,0,0
-4,-4,-0.81,0.04,0.03,0.53,0.43,0.28,0.17,0.08,3.13,4,4,1.44,0.79,2.06,1.3,0.94,1.03,1.11,-0.7,-3.68,-3.47,-2.06,-1.57,-1.01,-1.02,-1.15,-0.96,-0.79,394.53,292.79,309.81,-10.19,81.79,116.52,33.14,1.89,34.79,38.27,245.24,352.84,-120.3,65.67,-50.29,-69.95,-24.84,-12.15,-22.03,-44.68,600.89,605.35,254.64,162.84,155.94,144.23,18.19,-8.3,-25.88,-60.06,1,0,0
-4,-0.7,-1.76,-0.46,-0.23,-0.53,-0.43,-0.27,-0.33,-0.32,4,4,0.65,3.35,2.24,1.15,1.2,1.21,0.97,1.01,-1.31,-2.33,-2.74,-1.19,-1.27,-1.24,-1.09,-0.69,-0.52,-0.47,507.02,286.19,-144.47,122.31,-48.16,-12.15,27.53,10.31,8.36,34.36,36.19,-33.75,104.55,-118.41,22.46,-9.95,-41.87,-53.83,-42.91,-36.19,752.56,224.61,243.71,276,122.38,90.94,83.62,30.21,-4.09,-16.11,1,0,0
-4,-0.84,-2.09,-1.25,-0.35,-0.32,-0.33,-0.37,-0.46,-0.56,4,4,1.01,3.43,2.88,1.79,1.59,1.32,1.3,1.36,-0.43,-1.34,-2.34,-1.14,-0.09,-0.48,-0.63,-0.37,-0.34,-0.42,524.41,147.64,29.48,149.17,34.73,144.41,85.21,80.14,171.75,121.34,118.84,65.49,104.92,-171.69,-77.39,-43.4,-27.22,-35.64,-31.74,15.81,962.28,379.39,158.75,313.29,116.52,90.7,51.57,8.48,-29.72,-85.39,1,0,0
-4,-1.03,-1.89,-0.97,-0.24,-0.61,-0.45,-0.21,-0.32,-0.29,4,4,2.49,2.29,1.54,1.29,1.29,1.48,1.29,1.31,3.1,2.35,-1.66,-1.71,0.09,-0.44,-0.19,-0.01,-0.43,-0.34,83.31,520.51,229.8,110.41,40.65,65.06,44.13,-23.99,27.4,3.48,-53.77,37.11,31.37,-59.27,-63.66,-42.66,-52.98,17.33,-20.2,-28.69,795.1,280.82,10.74,145.08,31.86,-13,5.19,19.47,-60.12,-64.15,1,0,0
-4,-3.43,-0.96,-1.11,-0.06,-0.18,-0.49,-0.42,-0.3,-0.42,3.51,4,2.83,0.99,3.29,2.19,1.12,1.2,1.39,1.18,-0.75,-2.2,-2.34,-1.25,0.11,-0.28,-1.03,-0.8,-0.53,-0.3,416.2,870,-411.25,7.02,258.18,-26.61,32.78,70.5,50.11,6.53,257.69,2.93,249.51,-37.17,-198.49,75.2,88.01,-31.19,-43.95,-18.01,679.44,694.09,-71.53,238.4,240.6,44.74,-0.67,38.82,0.55,-65.25,1,0,0
-4,-3.3,-2.24,-1.64,-0.75,-1.01,-0.63,-0.39,-0.46,-0.47,1.47,4,0.44,2.95,3.35,1.37,2.02,1.74,1.21,1.26,-2.12,-2.96,-2.58,0.19,-1.07,-0.69,-0.13,-0.05,-0.25,-0.33,387.15,714.23,-299.07,274.29,24.9,66.96,90.64,54.81,72.45,33.26,387.02,35.95,178.22,-111.69,62.68,-65.86,-97.96,-45.47,-25.63,-7.93,498.66,759.03,67.02,389.53,144.47,83.19,122.13,36.19,8.18,-8.54,1,0,0
-4,-2.82,0.11,-0.55,-0.04,-0.21,-0.34,-0.27,-0.3,-0.44,4,4,4,1.04,2.49,1.9,1.42,1.52,1.51,1.27,1.2,-0.31,-0.48,-0.47,-0.16,-0.23,-0.68,-0.49,-0.39,-0.36,469.12,710.75,65.73,109.01,41.02,-20.57,33.08,31.74,18.62,14.4,28.08,-281.43,21.24,-73.67,-18.01,32.84,45.29,2.08,8.18,5.31,593.08,494.08,169.92,96.31,154.85,60.06,11.78,1.71,-39.86,-76.29,1,0,0
-3.13,-0.78,-0.6,-0.4,-0.1,-0.27,-0.28,-0.27,-0.34,-0.36,4,4,1.33,1.59,1.93,1.25,1.27,1.38,1.26,1.31,-1.35,-0.02,-1.4,-0.46,-0.41,-0.65,-0.75,-0.61,-0.61,-0.67,454.96,419.86,0.79,97.23,5.98,19.04,40.89,-12.27,-8.06,-2.81,61.1,-219.97,33.08,-55.11,20.94,15.93,-6.41,24.66,2.08,-22.34,511.29,161.74,64.64,95.64,59.88,-12.63,-8.67,-14.1,-42.11,-67.87,1,0,0
-4,-4,-3.93,-1.22,-1.4,-0.69,-0.44,-0.59,-0.47,-0.55,1.48,3.82,4,1.72,0.62,2.8,2.27,1.49,1.38,1.12,-2.37,-2.77,-1.13,-2.18,-1.83,-0.28,-0.28,-0.95,-0.68,-0.33,35.34,422.18,501.34,-295.04,-5.8,178.16,-0.12,99.3,84.9,39.31,786.44,141.85,-21.85,320.5,66.22,-140.62,23.68,58.65,-33.94,-32.35,815.73,729.8,829.16,-59.45,193.91,252.08,106.63,36.62,-20.26,-46.57,1,0,0
-4,-4,-4,-1.78,-1.73,-1.37,-0.98,-0.74,-0.47,-0.38,1.56,3.32,4,3.62,1.44,2.91,2.15,1.93,1.97,1.73,-1.72,-4,-1.54,-2.58,-2.66,0.61,0.21,-0.27,0.05,0.14,83.68,81.97,428.71,-4.76,69.03,89.72,59.69,145.39,50.9,77.64,733.83,648.19,91.13,252.56,-4.03,-224.24,-11.47,-74.65,-73.55,-70.31,741.33,727.17,756.71,242.43,259.22,235.6,147.58,102.78,92.47,35.52,1,0,0
-4,-4,-1.28,-1.9,-1.06,0.01,-0.5,-0.68,-0.65,-0.7,2.66,4,4,0.01,3.24,3.69,2.04,1.59,1.73,1.71,-1.53,-0.09,-4,-0.75,-0.5,0.07,-0.4,-0.98,-0.57,-0.21,139.95,692.2,784.55,-172.06,245.67,-67.5,84.47,69.15,-8.85,-13.98,747.62,355.41,139.71,-71.96,-113.89,-24.29,37.17,33.51,-19.1,-28.63,980.83,822.81,225.89,134.77,311.28,156.8,-51.76,-59.57,-39.37,-101.14,1,0,0
-4,-4,-1.95,-2.35,-1.11,-0.46,-0.27,-0.14,-0.32,-0.58,1.38,4,4,1.77,4,3.11,2.62,2.25,1.84,1.55,-2.32,-2.75,-2.67,-1.18,0.86,0.31,0.01,0.09,0.09,-0.14,114.32,615.78,20.51,130.25,80.26,74.04,159.42,24.41,59.88,56.27,551.21,171.87,130.13,-150.33,-185.67,3.36,-38.39,-2.75,1.53,25.15,476.81,685.36,320.07,289.31,319.52,131.84,78.43,18.92,-45.23,-82.64,1,0,0
-4,-4,-0.61,-1.18,-0.27,0.09,0.02,-0.28,-0.34,-0.54,2.45,4,4,0.72,2.88,3.02,2.5,1.49,1.62,1.7,-0.88,0.47,-2,-1.29,-0.61,-0.22,-0.9,-0.62,-0.36,-0.36,401.25,798.58,620.85,-103.7,148.8,63.6,62.38,124.27,89.72,24.17,335.45,7.14,-58.23,78.49,-47.55,-48.4,21.12,-43.58,-8.54,41.2,581.97,722.78,541.2,101.14,245.54,155.03,41.93,-2.62,-13.49,-38.94,1,0,0
-4,-4,-4,-3.31,-0.22,-0.48,0.09,-0.08,-0.11,0.22,-2.44,-1.54,2.69,4,4,2.52,1.72,1.75,1.55,1.74,-1,-0.88,0.89,2.9,0.77,-2.86,1.17,-0.07,-0.18,0.31,162.78,364.75,92.1,573.85,230.96,-66.83,174.8,20.63,98.45,-20.26,319.82,22.64,-145.32,-157.53,-58.78,63.54,-206.3,1.22,-85.51,-22.03,349.98,593.81,926.94,493.9,148.01,234.8,20.08,118.59,43.03,43.95,1,0,0
-4,-4,-1.4,-0.96,0.63,-0.1,-0.2,0.07,-0.1,-0.16,3.62,4,3.71,0.52,2.85,0.99,1.17,1.61,1.02,0.9,0.07,-1.46,-3.62,-1.83,-0.75,-0.5,-0.86,-0.59,-0.39,-0.42,19.35,321.04,523.86,6.65,216.31,-63.23,69.58,46.45,-4.33,38.15,500.61,581.6,-384.46,106.26,-148.93,-0.18,-7.45,-19.47,-16.48,-17.27,1150.94,289.06,-134.7,255.86,29.91,23.99,23.07,-0.79,-34.79,-42.05,1,0,0
-4,-4,-1,-3.09,-1.83,-0.47,-0.14,-0.53,-0.6,-0.71,2.84,4,4,0.56,4,3.67,2.89,1.16,0.95,0.91,-2.86,0.23,-2.02,-2.93,0.42,0.31,-0.93,-0.04,0.02,-0.23,29.42,932.86,-9.64,217.1,78.98,37.05,124.51,24.35,18.07,75.81,1073.12,-143.25,101.5,1.59,-201.6,-24.11,8.48,-70.37,-16.91,-23.07,792.18,856.26,470.58,188.05,387.15,162.23,20.57,-13.49,16.24,-29.17,1,0,0
-4,-4,-0.49,-0.75,-0.13,0.07,-0.18,-0.34,-0.4,-0.57,3.89,4,4,1.73,2.68,3.32,1.76,1.3,1.37,1.29,0.2,-1.87,-2.25,-1.14,-0.21,-0.46,-0.93,-0.71,-0.55,-0.46,213.99,674.13,636.6,-155.15,272.03,95.76,33.94,32.29,29.3,2.08,328.8,214.11,-268.25,88.13,-75.13,45.53,31.56,10.19,-4.39,-10.07,740.11,561.16,338.2,225.71,226.38,175.11,4.39,2.14,-29.48,-54.87,1,0,0
-4,-4,0.92,-0.94,0.46,0.39,-0.31,-0.06,-0.22,-0.36,3.54,4,4,0.6,2.51,2.31,1.14,1.81,1.26,0.86,0.11,-1.81,0.08,-1.99,0.92,0.01,-1,-0.11,-0.26,-0.46,49.19,604.68,15.87,62.13,118.16,33.2,102.29,48.03,17.7,7.63,502.93,283.69,60.3,-133.85,-217.83,-19.35,-44.8,-42.97,-13.85,-5.49,803.16,596.01,195.68,135.19,160.46,66.65,20.63,53.53,-22.83,-17.03,1,0,0
